Sim_No.,1:V__TIMP.bsn,2:V__SFTMP.bsn,3:V__SMTMP.bsn,4:V__SMFMN.bsn,5:V__SMFMX.bsn,6:V__SNOCOVMX.bsn,7:V__SURLAG.bsn,8:V__ADJ_PKR.bsn,9:V__EVRCH.bsn,10:V__TRNSRCH.bsn,11:V__GW_DELAY.gw,12:V__GWQMN.gw,13:V__ALPHA_BF.gw,14:V__REVAPMN.gw,15:V__GW_REVAP.gw,16:V__RCHRG_DP.gw,17:V__GW_SPYLD.gw,18:V__LAT_TTIME.hru,19:V__OV_N.hru,20:V__SLSUBBSN.hru,21:R__HRU_SLP.hru,22:V__SLSOIL.hru,23:V__ESCO.hru,24:V__CH_N2.rte,25:V__CH_K2.rte,26:V__ALPHA_BNK.rte,27:R__CH_WDR.rte,28:R__CH_D.rte,29:R__CH_W2.rte,30:R__CH_L2.rte,31:R__CH_S2.rte,32:V__SOL_K(..).sol,33:V__SOL_BD(..).sol,34:V__ELEVB(..).sub,35:R__CH_L1.sub,36:R__CH_S1.sub,37:R__CH_W1.sub,38:V__CH_N1.sub,39:V__CH_K1.sub,40:V__PLAPS.sub,41:V__CN2.mgt,42:V__RAINHHMX(..).wgn,43:V__RAINHHMX(..).wgn,44:V__RAINHHMX(..).wgn,45:V__RAINHHMX(..).wgn,46:V__RAINHHMX(..).wgn,47:V__RAINHHMX(..).wgn,48:V__RAINHHMX(..).wgn,49:V__RAINHHMX(..).wgn,50:V__RAINHHMX(..).wgn,51:V__RAINHHMX(..).wgn,52:V__RAINHHMX(..).wgn,53:V__RAINHHMX(..).wgn,54:V__BIOMIX.mgt,NSE,bR?,D
2840,0.9506,0.44493,0.592895,0.38381,0.394415,0.2370906,0.455052192,0.269066667,0.9698,0.5371,0.5692778,0.83412588,0.6234,0.4591904,0.884444444,0.4055,0.517,0.364349444,0.49117039,0.614721429,0.25026,0.499740667,0.4781,0.799032258,0.629138617,0.8642,0.341563126,0.514168337,0.734028056,0.454068136,0.606973948,0.42575505,0.4814375,0.194052663,0.50128,0.43592,0.98208,0.388496165,0.073462667,0.0787303,0.948469841,0.3898336,0.4121656,0.083064,0.7173224,0.1085472,0.9013448,0.0370184,0.5368504,0.7182368,0.4934648,0.8775472,0.3366112,0.8509,-0.103834,0.104219786,0.416101904
2841,0.553,0.241685,0.939525,0.372875,0.64459,0.6330316,0.018722338,0.692266667,0.6514,0.4762,0.605398,0.60543238,0.7584,0.186404,0.767222222,0.3849,0.22225,0.270499444,0.824461487,0.832195714,0.1727,0.909643333,0.6482,0.923870968,0.277531249,0.5126,0.430300601,0.846052104,0.549198397,0.662805611,0.498296593,0.17526455,0.031625,0.221371475,0.3371,0.24864,0.92292,0.7015005,0.045677,0.1832764,0.825752381,0.184852,0.4092344,0.4756144,0.3334576,0.6160408,0.647828,0.3189656,0.7474008,0.7496976,0.0576128,0.414528,0.1760552,0.7007,-0.237017,0.07395939,0.399973087
2842,0.6902,0.32648,0.5241775,0.637985,0.371205,0.3729124,0.032797495,0.569533333,0.5186,0.4296,0.2838742,0.53175166,0.3379,0.580331,0.723333333,0.4769,0.18275,0.211843889,0.502717573,0.900212143,0.64688,0.899678667,0.3432,0.663548387,0.410462591,0.5676,0.173366733,0.544509018,0.983667335,0.39993988,0.668236473,0.4858833,0.4573125,0.270961063,0.814,0.49414,0.81536,0.78294098,0.059079333,0.11144105,0.653328571,0.0616176,0.4222616,0.104748,0.7323576,0.15244,0.4611664,0.076908,0.6378112,0.501092,0.0867872,0.4791424,0.4441784,0.4109,0.200904,0.204386223,0.525191629
2843,0.8733,0.4515275,0.8938825,0.062035,0.95634,0.4714174,0.442572025,0.3186,0.5652,0.4872,0.4105682,0.62611962,0.5178,0.2972786,0.555,0.454,0.16425,0.483298333,0.719293098,0.936905714,0.18896,0.791143333,0.505,0.834193548,0.276722266,0.5335,0.009378758,0.987214429,0.936653307,0.921603206,0.872064128,0.18051595,0.2331875,0.55186975,0.31776,0.1943,0.89596,0.888692898,0.276132667,0.22560795,0.953244444,0.0889688,0.0177504,0.0974136,0.3980752,0.1694208,0.8602256,0.1349296,0.5365632,0.5023264,0.3738192,0.4384824,0.4378192,0.9788,-0.087758,0.111731503,0.420254537
2844,0.7542,0.1588675,0.5305175,0.47726,0.372815,0.2381882,0.434868476,0.6482,0.6044,0.4225,0.486092,0.68109672,0.6082,0.5800378,0.773333333,0.3194,0.05975,0.535133889,0.618809603,0.995375714,0.68966,0.781717333,0.7204,0.680967742,0.580064599,0.6148,0.098897796,0.750300601,0.476432866,0.562665331,0.861903808,0.13456645,0.0924375,0.170297175,0.79252,0.26214,0.81936,0.325285095,0.181662333,0.16082785,0.767622222,0.4144192,0.0079792,0.2377248,0.9127736,0.1902456,0.6043424,0.5622312,0.6930376,0.7126848,0.2356072,0.3902576,0.5218064,0.7116,-0.06203,0.113517918,0.41843307
2845,0.7585,0.345945,0.796005,0.43584,0.47469,0.499405,0.445757829,0.641733333,0.8438,0.0664,0.5123612,0.39119162,0.3674,0.0945952,0.593888889,0.0562,0.14225,0.050335,0.578862954,0.879032143,0.40708,0.498663333,0.6765,0.984516129,0.514273115,0.5299,0.187094188,0.976392786,0.494749499,0.840240481,0.387134269,0.41656515,0.4465,0.254926112,0.54148,0.4137,0.71608,0.711527176,0.630151667,0.4699765,0.80834127,0.5539416,0.4779552,0.179368,0.6389504,0.5977784,0.7664512,0.1554784,0.6608224,0.7543248,0.0493608,0.500576,0.499816,0.9798,-32.669441,0.10484807,0.349874242
2846,0.6519,0.1651375,0.71334,0.59225,0.515635,0.7244026,0.503649269,0.4602,0.4154,0.295,0.3402434,0.28860544,0.4442,0.0030798,0.585555556,0.1224,0.41525,0.517400556,0.79294098,0.990305,0.45784,0.477656667,0.7084,0.875483871,0.490275394,0.4034,0.383286573,0.848176353,0.860180361,0.968857715,0.425931864,0.0670863,0.499,0.110314562,0.9033,0.6319,0.94622,0.366312104,0.414406,0.357413,0.892306349,0.257072,0.207304,0.394936,0.3769624,0.6064288,0.4564328,0.2820976,0.6510424,0.928904,0.2479848,0.8996112,0.3318416,0.7529,0.439341,0.337051596,0.715596639
2847,0.5276,0.2192475,0.806655,0.657205,0.96343,0.315291,0.325189979,0.327866667,0.5364,0.2947,0.6718918,0.45920454,0.7084,0.2022432,0.69,0.4843,0.0315,0.326973333,0.822900967,0.566095714,0.57388,0.72543,0.3711,0.931935484,0.635879682,0.4844,0.158316633,0.853967936,0.922845691,0.92004008,0.582965932,0.04240485,0.427375,0.282541875,0.74862,0.4104,0.97564,0.483611204,0.211082,0.575164,0.859450794,0.36156,0.5561216,0.4175768,0.918212,0.36742,0.9859488,0.51388,0.5538208,0.7629608,0.3558424,0.8056832,0.2780584,0.9639,0.358575,0.308445208,0.670905266
2848,0.5383,0.4848525,0.78358,0.31024,0.745175,0.3284616,0.079803758,0.6866,0.765,0.2625,0.753983,0.42208082,0.3357,0.5419062,0.818888889,0.0162,0.35075,0.304875,0.856605535,0.406495,0.65686,0.532328,0.4944,0.501935484,0.533956721,0.6787,0.413667335,0.85741483,0.926833667,0.722264529,0.635611222,0.3524984,0.4196875,0.341039763,0.67374,0.6259,0.53374,0.67354118,0.219254333,0.5758054,0.785595238,0.453756,0.158124,0.3901528,0.3916776,0.0585664,0.771776,0.111056,0.4252472,0.5695672,0.2621304,0.5904056,0.2375216,0.4296,0.323595,0.436399385,0.802628553
2849,0.6294,0.0991475,0.805385,0.37221,0.749685,0.4749844,0.360509395,0.293333333,0.8564,0.3595,0.6787328,0.34641646,0.7844,0.5193208,0.551111111,0.3266,0.33025,0.427097778,0.62972991,0.838460714,0.24084,0.649482,0.9646,0.996774194,0.640193796,0.5145,0.208476954,0.531322645,0.530881764,0.536993988,0.807715431,0.38558205,0.1640625,0.055973875,0.64214,0.1958,0.55826,0.682657553,0.062021333,0.47286275,0.49382381,0.4479168,0.0001632,0.115272,0.5935264,0.1248864,0.5543488,0.3603656,0.595816,0.509112,0.138064,0.673932,0.1816192,0.444,0.04857,0.131144817,0.427153565
2850,0.766,0.20275,0.6527375,0.490185,0.84576,0.451936,0.233302714,0.362466667,0.9952,0.56,0.3183524,0.45665406,0.7709,0.4547906,0.465555556,0.1553,0.25375,0.533769444,0.610070023,0.965544286,0.54024,0.961622,0.3814,0.767419355,0.72647787,0.3484,0.480480962,0.920981964,0.779719439,0.767334669,0.867755511,0.09360575,0.449,0.480900213,0.868,0.185,0.96032,0.358712904,0.285939333,0.0357573,0.578350794,0.094808,0.1662664,0.375484,0.6056816,0.2709832,0.993048,0.4183872,0.4315752,0.9603648,0.3190056,0.42556,0.0279512,0.8904,-0.366501,0.017874248,0.372706897
2851,0.8759,0.03151,0.7067475,0.04679,0.79708,0.265627,0.456379958,0.412733333,0.5098,0.4774,0.3749954,0.48414262,0.4312,0.3113578,0.806666667,0.3941,0.116,0.364622222,0.972694231,0.949435,0.43132,0.620395333,0.6572,0.856451613,0.637767045,0.5011,0.357675351,0.790661323,0.762705411,0.668116232,0.408076152,0.1857673,0.12825,0.123973962,0.5289,0.15618,0.42864,0.519166389,0.440557,0.4702972,0.531173016,0.0468664,0.5020568,0.1359992,0.9588376,0.2213232,0.6901296,0.1636376,0.7295672,0.6503792,0.316648,0.8762864,0.4452376,0.7564,-0.284431,0.046046227,0.384895859
2852,0.6075,0.5745975,0.683165,0.220435,0.86091,0.3048644,0.392112735,0.5172,0.8556,0.0954,0.3386016,0.67627916,0.4605,0.5727048,0.476111111,0.3818,0.16225,0.2986,0.714924975,0.844427143,0.62606,0.838543333,0.4821,0.896129032,0.29397912,0.8226,0.292725451,0.792244489,0.672945892,0.848376754,0.746452906,0.46802865,0.2026875,0.270070225,0.45984,0.6118,0.5077,0.321640547,0.519663667,0.13934135,0.763409524,0.1971448,0.138908,0.5865872,0.8807856,0.066576,0.5067224,0.0720728,0.7307184,0.7577176,0.5647808,0.6704648,0.1885072,0.3679,-9.436065,0.164194513,0.473935581
2853,0.903,0.3347275,0.6375225,0.504765,0.92539,0.3526078,0.162926931,0.6368,0.5484,0.2123,0.3199942,0.70461788,0.5538,0.508468,0.478888889,0.1334,0.32,0.300236667,0.630043348,0.517171429,0.30756,0.605313333,0.4658,0.528064516,0.202302354,0.5712,0.317815631,0.53739479,0.890180361,0.564529058,0.833266533,0.44098405,0.549,0.30896985,0.60408,0.25794,0.44488,0.63585862,0.491551333,0.3086676,0.740944444,0.2490816,0.1551928,0.4194904,0.9210912,0.3735072,0.8806368,0.1844888,0.8498,0.6130576,0.5798096,0.5790592,0.3050824,0.9871,-0.819789,0.245478819,0.685005125
2854,0.572,0.4931,0.5297575,0.195915,0.425365,0.6832444,0.124154489,0.332266667,0.5096,0.4347,0.6390552,0.45098632,0.4897,0.2116294,0.712222222,0.207,0.3585,0.237761667,0.654694898,0.532683571,0.35804,0.580536,0.3777,0.999677419,0.1950221,0.8022,0.473086172,0.703607214,0.893106212,0.861202405,0.81511022,0.0978068,0.191875,0.126646463,0.82166,0.55146,0.88524,0.312827609,0.195718333,0.2175906,0.489892063,0.5994248,0.3252048,0.275672,0.5253904,0.63238,0.5422208,0.5277808,0.6585208,0.4699392,0.5276488,0.6805512,0.1360488,0.7784,-0.283503,0.05596885,0.390608447
2855,0.862,0.060875,0.5082025,0.37188,0.786115,0.3169374,0.082192067,0.413466667,0.8098,0.3338,0.480072,0.38183984,0.2753,0.2641334,0.71,0.0761,0.24725,0.44183,0.966765589,0.699742143,0.66114,0.802185333,0.4093,0.943225806,0.713265535,0.584,0.349498998,0.688817635,0.85751503,0.4850501,0.61743487,0.2243649,0.4959375,0.50762515,0.84714,0.12438,0.98392,0.558369456,0.494493333,0.5796537,0.710615873,0.4577512,0.0939624,0.5722376,0.452456,0.2443912,0.849576,0.3775912,0.3173832,0.5547616,0.5748,0.4810336,0.0115248,0.5512,0.331114,0.253013867,0.616098338
2856,0.5605,0.3212,0.7716625,0.224415,0.50854,0.7241282,0.029344468,0.2688,0.6832,0.269,0.5821388,0.68704786,0.4136,0.171738,0.713888889,0.2228,0.3755,0.032601667,0.399423141,0.906477143,0.32554,0.545794,0.8596,0.572903226,0.331458771,0.8442,0.331282565,0.793026052,0.560360721,0.923486974,0.671623246,0.3047109,0.0609375,0.028061175,0.79496,0.12888,0.41362,0.443801267,0.383351667,0.6136472,0.98694127,0.2951792,0.0659528,0.2983128,0.7297984,0.5538856,0.7182328,0.4909136,0.8426088,0.8909648,0.4469032,0.822704,0.2409664,0.6839,0.099913,0.462499584,0.820353485
2857,0.8891,0.0988175,0.6588225,0.5273,0.63911,0.3056876,0.460363257,0.570266667,0.5972,0.0676,0.6894046,0.7221879,0.431,0.0435578,0.846111111,0.2562,0.14325,0.017051111,0.982990997,0.788342857,0.55848,0.584845333,0.4322,0.971290323,0.494859103,0.3838,0.320721443,0.636052104,0.943567134,0.883426854,0.489679359,0.1182872,0.1199375,0.322035375,0.4353,0.20482,0.39156,0.876538846,0.558236333,0.42604145,0.896519048,0.0779056,0.4730696,0.570324,0.7403544,0.4366232,0.7010752,0.1627312,0.3340664,0.6747464,0.22382,0.5721248,0.17632,0.5241,-9.421746,0.144088291,0.501567608
2858,0.5757,0.5392925,0.9714725,0.011,0.49468,0.3871806,0.30473904,0.455533333,0.9976,0.4308,0.67326,0.50454654,0.5549,0.0423846,0.825555556,0.0613,0.4515,0.090439444,0.484931644,0.535070714,0.66684,0.512398667,0.9849,0.537741935,0.628869023,0.8799,0.352925852,0.824168337,0.594869739,0.700981964,0.378216433,0.42102885,0.0285625,0.335991725,0.489,0.42962,0.43874,0.786285428,0.635055,0.18648335,0.463214286,0.0782128,0.6476416,0.367512,0.3452936,0.443672,0.4632368,0.5495392,0.3944696,0.7358176,0.125392,0.5431272,0.3135608,0.8512,0.234831,0.250239856,0.589051856
2859,0.7793,0.2512525,0.9058,0.3288,0.445355,0.6001052,0.11193737,0.7248,0.6118,0.0485,0.638508,0.33366402,0.6586,0.159712,0.881111111,0.1846,0.5305,0.355618889,0.953034345,0.646045,0.28818,0.953273333,0.8888,0.667419355,0.608646227,0.8707,0.285591182,0.810701403,0.588236473,0.954468938,0.565711423,0.2855434,0.328625,0.513860963,0.35858,0.3903,0.93826,0.710616872,0.367334333,0.3788995,0.833333333,0.5865176,0.3893664,0.6098664,0.3340976,0.457128,0.7232616,0.410832,0.332628,0.6414344,0.1799104,0.4955328,0.2457352,0.6899,-5.683322,0.234741165,0.592703603
2860,0.6844,0.20671,0.54142,0.549835,0.457605,0.2121214,0.294647182,0.759866667,0.6452,0.5788,0.4379318,0.39969324,0.7436,0.1814176,0.858888889,0.4759,0.4255,0.121540556,0.558579527,0.461087143,0.16244,0.492738667,0.8014,0.947741935,0.274834903,0.3592,0.346072144,0.720480962,0.50006012,0.762324649,0.864068136,0.45463765,0.6058125,0.32856815,0.54118,0.50794,0.56714,0.630693565,0.511164667,0.2281735,0.503933333,0.2450864,0.1617072,0.0591472,0.6479072,0.0505568,0.8735376,0.2153128,0.421508,0.5297776,0.003684,0.7060816,0.141612,0.4891,-0.432262,0.005558852,0.369749739
2861,0.8456,0.170415,0.796765,0.430205,0.661675,0.3479432,0.240471816,0.657733333,0.6882,0.1162,0.480893,0.64680688,0.7254,0.46887,0.986666667,0.2797,0.14925,0.405817778,0.46963988,0.922884286,0.21974,0.573264667,0.6808,0.970322581,0.353299334,0.6839,0.306973948,0.860581162,0.813166333,0.833667335,0.904709419,0.0636729,0.3125625,0.2323584,0.38404,0.21712,0.8785,0.488779593,0.656302667,0.61781625,0.925442857,0.4973952,0.1871112,0.3046904,0.6296736,0.6474384,0.5836352,0.2367688,0.5339744,0.648528,0.429516,0.619404,0.2030792,0.6657,-1.808913,0.272551454,0.705401857
2862,0.5746,0.287215,0.5934025,0.495485,0.379265,0.2700172,0.168768267,0.766533333,0.8568,0.1419,0.725251,0.45523716,0.6367,0.2817326,0.539444444,0.0254,0.40775,0.229576667,0.523004335,0.889175,0.31556,0.538253333,0.4302,0.977741935,0.32148217,0.5774,0.306452906,0.542144289,0.978877756,0.583947896,0.843426854,0.0308518,0.2915625,0.2575986,0.70504,0.50164,0.43814,0.557152384,0.496127667,0.4597143,0.885004762,0.0210512,0.54342,0.3652792,0.5346672,0.661856,0.4638288,0.0554528,0.3826768,0.7200872,0.2070224,0.8621024,0.1556544,0.7797,0.336623,0.478591383,0.8767607
2863,0.847,0.6580725,0.867765,0.540555,0.912495,0.5564776,0.526755741,0.6536,0.8178,0.5305,0.3541988,0.80975454,0.6532,0.5225472,0.78,0.4101,0.00975,0.235306111,0.500223408,0.732259286,0.51658,0.672912667,0.6529,0.826774194,0.283193736,0.4962,0.431362725,0.744228457,0.506973948,0.786112224,0.65993988,0.18314165,0.1291875,0.0221223,0.6897,0.64362,0.88064,0.553201067,0.119880667,0.6303233,0.469673016,0.2622968,0.2910072,0.4271432,0.9508408,0.0899648,0.8401096,0.0007552,0.710008,0.4603776,0.149852,0.9462592,0.1622776,0.6832,-0.297762,0.043929999,0.38561041
2864,0.6859,0.32978,0.8538175,0.22806,0.408925,0.4475458,0.084317328,0.517666667,0.94,0.207,0.5345258,0.3673871,0.7124,0.4433512,0.473333333,0.4621,0.36875,0.180196667,0.527372457,0.686914286,0.34292,0.947078667,0.4253,0.456451613,0.337660447,0.7773,0.003306613,0.850280561,0.566452906,0.41244489,0.450881764,0.49612345,0.5119375,0.185144363,0.51724,0.52746,0.77798,0.551987329,0.618710667,0.15922435,0.816765079,0.0742176,0.3922976,0.6130552,0.7844992,0.0415856,0.751956,0.3788,0.47242,0.56494,0.2173368,0.4107456,0.308792,0.3886,-0.700562,0.337308295,0.743809215
2865,0.5207,0.354855,0.7731825,0.423245,0.610095,0.3076082,0.514538622,0.724533333,0.8302,0.4571,0.365418,0.45353682,0.3817,0.2905322,0.478888889,0.5039,0.45475,0.065067222,0.990170057,0.882313571,0.27478,0.498932667,0.8124,0.722258065,0.657450651,0.8704,0.361903808,0.683547094,0.531943888,0.403366733,0.473967936,0.2445827,0.1943125,0.021528413,0.33464,0.13308,0.96246,0.536185395,0.028025333,0.43662435,0.99901746,0.280428,0.3590776,0.6650336,0.8312024,0.122644,0.4608704,0.588824,0.529372,0.528544,0.105648,0.7127008,0.5045856,0.6718,0.391167,0.303581218,0.673198599
2866,0.8952,0.0466875,0.9717275,0.14488,0.36379,0.3451992,0.504713987,0.459666667,0.604,0.4153,0.4253446,0.83610958,0.6193,0.152379,0.869444444,0.181,0.231,0.473476667,0.55888963,0.952417857,0.6714,0.556566667,0.9038,0.702580645,0.343592528,0.5617,0.388577154,0.953967936,0.89258517,0.509779559,0.683026052,0.2729401,0.1575625,0.0690394,0.4804,0.53976,0.49698,0.871373791,0.080981,0.41193095,0.749930159,0.1206224,0.4128168,0.3994,0.8871832,0.1421872,0.9433504,0.1210288,0.7994632,0.940316,0.404172,0.4302872,0.2385816,0.9372,0.123838,0.160793994,0.462838376
2867,0.7507,0.4894725,0.5614525,0.592585,0.33929,0.5076366,0.048730689,0.369133333,0.4268,0.4878,0.7865458,0.61903496,0.3346,0.0596904,0.977222222,0.4848,0.45325,0.238307222,0.911840614,0.478687857,0.27336,0.946001333,0.6489,0.61516129,0.70301934,0.9795,0.01993988,0.712044088,0.638156313,0.540440882,0.61498998,0.33280575,0.4801875,0.080917138,0.60654,0.47794,0.77338,0.767442481,0.373545,0.59761255,0.456755556,0.1737888,0.0298008,0.2999072,0.6591032,0.5346624,0.9403928,0.0865784,0.7652344,0.775916,0.529712,0.7508392,0.4812704,0.8681,-0.231993,0.064046713,0.394132659
2868,0.5691,0.5963725,0.9656425,0.61114,0.53949,0.2187068,0.2202881,0.5832,0.8396,0.3472,0.4102946,0.40479422,0.7741,0.5465994,0.7,0.138,0.13375,0.175831667,0.547345782,0.511801429,0.62692,0.683146667,0.716,0.935806452,0.412080358,0.4002,0.152765531,0.715470942,0.8801002,0.479739479,0.366212425,0.308912,0.0094375,0.590175475,0.578,0.5995,0.52088,0.86711904,0.435653667,0.46067635,0.871244444,0.2712088,0.624192,0.4319272,0.7422736,0.3984976,0.6469408,0.2364664,0.7465384,0.987508,0.208496,0.7829888,0.4309312,0.8805,0.500491,0.384125445,0.758098806
2869,0.4247,0.2453125,0.849,0.511065,0.50274,0.5169658,0.325453027,0.671133333,0.9832,0.4144,0.5930842,0.36398646,0.7774,0.461537,0.755555556,0.4611,0.30925,0.400907222,0.402544181,0.498377143,0.59812,0.470115333,0.935,0.935483871,0.252454951,0.7052,0.41498998,0.938136273,0.532725451,0.960721443,0.866212425,0.19627005,0.595625,0.3419306,0.8631,0.23392,0.55398,0.43438146,0.154857333,0.23651155,0.462371429,0.461132,0.4831664,0.3413632,0.4434992,0.287964,0.9566624,0.2999272,0.770412,0.4372448,0.0313848,0.5907208,0.1434672,0.5859,0.109345,0.146821338,0.441514308
2870,0.9915,0.3390175,0.9281125,0.128975,0.522725,0.481021,0.335014614,0.371466667,0.9316,0.2759,0.69132,0.39685938,0.2924,0.1585388,0.621111111,0.4642,0.27275,0.208297222,0.69900967,0.421112857,0.65858,0.960544667,0.8985,0.752580645,0.530181796,0.6718,0.47757515,0.927054108,0.478817635,0.995771543,0.340340681,0.36825255,0.49375,0.195834325,0.79988,0.6046,0.53498,0.593011004,0.376160333,0.0213261,0.707246032,0.2961016,0.6127928,0.0798752,0.8222456,0.3526824,0.9954144,0.0237224,0.6795184,0.9828816,0.575684,0.7372864,0.3927792,0.5311,0.436637,0.459336193,0.833474816
2871,0.8871,0.14204,0.5287425,0.019285,0.448255,0.2955352,0.028016701,0.743066667,0.4706,0.1025,0.4133046,0.33678128,0.4667,0.3911404,0.892777778,0.0029,0.19775,0.184561667,0.634098033,0.915128571,0.47238,0.795183333,0.7858,0.458387097,0.62698166,0.601,0.425551102,0.823106212,0.8298998,0.439058116,0.37759519,0.3425208,0.3579375,0.107345125,0.85236,0.23962,0.9499,0.433167723,0.125764333,0.610761,0.66287619,0.4694296,0.3160856,0.3793104,0.792496,0.1710224,0.4750696,0.4401448,0.7042552,0.65408,0.3475912,0.9803,0.2815024,0.7838,-7.278301,0.154806198,0.517626469
2872,0.5873,0.0407475,0.67277,0.22342,0.375395,0.240109,0.025098121,0.457866667,0.4718,0.589,0.7208728,0.40564438,0.7287,0.3436228,0.648333333,0.0748,0.45675,0.495029444,0.897485829,0.691687857,0.44672,0.930112,0.3744,0.642258065,0.590850183,0.8058,0.371683367,0.55006012,0.939579158,0.752304609,0.699038076,0.2640128,0.166875,0.576812988,0.43744,0.12558,0.8172,0.601520507,0.132956,0.1438311,0.806936508,0.2005256,0.555796,0.1328104,0.940604,0.3437112,0.8161488,0.5903352,0.395908,0.7222464,0.4359992,0.8154544,0.093128,0.4739,-0.360987,0.028883041,0.379323615
2873,0.7363,0.056585,0.8317575,0.28771,0.59913,0.2439504,0.475498956,0.7178,0.702,0.5669,0.7143056,0.6091164,0.6648,0.0834492,0.495555556,0.1362,0.4665,0.042968889,0.409096365,0.745981429,0.14732,0.64221,0.3757,0.613870968,0.244635507,0.7541,0.369298597,0.955551102,0.483326653,0.765771543,0.321863727,0.21307445,0.007875,0.588690738,0.46998,0.1742,0.9594,0.503667889,0.570985,0.2336253,0.999298413,0.488176,0.1532392,0.1149528,0.6277544,0.5833608,0.6504904,0.1488304,0.3478728,0.8240328,0.4203808,0.6033288,0.5284304,0.5843,-0.103091,0.095971813,0.406189034
2874,0.5311,0.3927975,0.5401525,0.54354,0.825125,0.3026692,0.065995825,0.699466667,0.8534,0.3231,0.526043,0.7865168,0.6878,0.3817542,0.495,0.3322,0.4525,0.376898889,0.854731577,0.685721429,0.17098,0.899409333,0.841,0.66483871,0.645586688,0.9359,0.022845691,0.668256513,0.671102204,0.680320641,0.740901804,0.10935985,0.0165,0.487432988,0.61022,0.65862,0.85276,0.78051017,0.048292333,0.36158205,0.438784127,0.3486528,0.3369304,0.3700624,0.5500216,0.2572064,0.6780016,0.4180848,0.78278,0.9933688,0.4713624,0.9856584,0.0356352,0.6937,-0.072965,0.08666127,0.381193153
2875,0.4794,0.20935,0.6555275,0.55149,0.670055,0.5087342,0.279244259,0.580866667,0.4358,0.3753,0.5670886,0.71255274,0.3741,0.4319118,0.552777778,0.0248,0.53675,0.065612778,0.92837946,0.471827143,0.1764,0.942500667,0.7885,0.435806452,0.705446091,0.5915,0.168877756,0.491222445,0.75739479,0.658416834,0.6901002,0.4252299,0.4928125,0.575922175,0.57524,0.45692,0.96308,0.563534512,0.031294,0.38082365,0.757231746,0.4024336,0.09038,0.4118368,0.5487424,0.5734288,0.634516,0.0001512,0.364556,0.9850408,0.5308904,0.9109576,0.514388,0.843,-0.074282,0.128758672,0.439453233
2876,0.9644,0.61452,0.75594,0.131625,0.903145,0.4516616,0.061745303,0.750266667,0.5226,0.5487,0.483082,0.74854288,0.6954,0.0582238,0.508333333,0.0547,0.36925,0.438556111,0.474008003,0.658574286,0.58016,0.491661333,0.7439,0.758709677,0.69600888,0.5594,0.444829659,0.908577154,0.984729459,0.793607214,0.900400802,0.01877365,0.2875625,0.234140063,0.65902,0.3975,0.56348,0.349596532,0.083596,0.515515,0.683938095,0.3176136,0.4939144,0.235492,0.7950552,0.5532448,0.901936,0.5250616,0.3996472,0.7833184,0.2040752,0.9415312,0.1193568,0.4742,-0.330456,0.039686629,0.383073391
2877,0.95,0.6000025,0.99328,0.340065,0.608805,0.4277898,0.531006263,0.261866667,0.4256,0.5585,0.4116628,0.31354354,0.5828,0.279386,0.658333333,0.1877,0.4565,0.064248889,0.662184061,0.927061429,0.49862,0.88352,0.7519,0.527096774,0.700862383,0.8756,0.383026052,0.72258517,0.668977956,0.670320641,0.766773547,0.1022705,0.372125,0.376969938,0.53564,0.11658,0.54048,0.803907969,0.504627,0.0867476,0.949031746,0.5840592,0.6013936,0.1522624,0.4089512,0.3786336,0.6717888,0.082952,0.393032,0.7355096,0.075884,0.7596648,0.1230664,0.7663,-0.166542,0.087015727,0.40535684
2878,0.5377,0.355845,0.7698875,0.55812,0.842535,0.252182,0.153102296,0.563066667,0.7032,0.4863,0.483903,0.652758,0.3668,0.4870556,0.631111111,0.0014,0.4445,0.359984444,0.786388796,0.914531429,0.38684,0.761249333,0.6193,0.429677419,0.439853003,0.6043,0.251523046,0.846332665,0.720220441,0.695671343,0.695951904,0.2577111,0.1825625,0.272148838,0.46352,0.1928,0.96552,0.810290097,0.023775667,0.0084984,0.922073016,0.2327936,0.5150848,0.2766288,0.5644168,0.2325368,0.6223872,0.379404,0.3058776,0.7864024,0.1377696,0.4359608,0.2963392,0.9658,-0.040567,0.132862725,0.439891639
